"STATE_CODE","WELL_KID","OPERATOR_NAME","CURRENT_OPERATOR_NAME","LEASE_NAME","API","TOWNSHIP","TOWNSHIP_DIRECTION","RANGE","RANGE_DIRECTION","SECTION","LONGITUDE","LATITUDE","SPOT","BOXES","START_DEPTH","END_DEPTH","PHOTOS"
"Kansas","1006158253","Anadarko Petroleum Corp.","Pantera Energy Company","SULLIVAN 'B' 1","15-189-21302","34","S","39","W","35","-101.520131","37.0474822","  SE SE NE","3","3000","6900","NO"
"Kansas","1006095836","CITIES SERVICE CO","OXY USA Inc.","MINGENBACK 'A' 2","15-129-20853","34","S","40","W","22","-101.6595406","37.0771967"," E2 SE SW NW","1","6321","6396","NO"
"Kansas","1008345675","CITIES SERVICE CO","OXY USA Inc.","WILBURTON MORROW SAND UNIT 1703","15-129-20675","34","S","41","W","32","-101.7926754","37.0451776","   NE SE","28","4832","4893.7","NO"
"Kansas","1002875853","CITIES SERVICE","OXY USA Inc.","SALMON 'A' 1","15-129-10320","34","S","41","W","33","-101.7839879","37.0415692","   SE SW","33","4900","4993","NO"
"Kansas","1006095585","CITIES SERVICE CO","Merit Energy Company, LLC","WILBURTON MORROW SAND UNIT 1105","15-129-20712","34","S","41","W","33","-101.7836247","37.0525685","   NE NW","15","4830","4916","NO"
"Kansas","1006095514","CITIES SERVICE OIL & GAS CORP","OXY USA Inc.","WILBURTON MORROW SAND UNIT 1703","15-129-20676","34","S","41","W","33","-101.783634","37.0452024","   NE SW","16","4878","4925","NO"
"Kansas","1006095303","Anadarko Production Co.","Anadarko Petroleum Corporation","INTERSTATE UNIT 88","15-129-20558","34","S","43","W","16","-102.0030689","37.0829518","   SW SW","11","4120","4152","NO"
"Kansas","1002875739","Anadarko Production Co.","unavailable","Interstate 'F' 1","15-129-10195","34","S","43","W","20","-102.0187694","37.0780891","   SE NW","32","1195","1386","NO"
"Kansas","1006094915","Anadarko Production Co.","Anadarko Petroleum Corporation","Interstate Unit 85","15-129-20343","34","S","43","W","20","-102.0129972","37.0792549"," NE NE SW NE","1","4193","4196","NO"
"Kansas","1002875937","J.M. Huber Corp.","Anadarko Petroleum Corporation","Interstate Block 'A' 7","15-129-10410","34","S","43","W","20","-102.0097568","37.0701309","C   SE SE","1","","0","NO"
"Kansas","1006095245","","Anadarko Petroleum Corporation","Interstate Unit 'A' 37","15-129-20525","34","S","43","W","21","-102.0051645","37.0774994","   SW NW","20","4116","4175","NO"
"Kansas","1006094672","Anadarko Production Co.","Anadarko Petroleum Corporation","Interstate Unit 79","15-129-20213","34","S","43","W","21","-102.0073284","37.0719201","  W2 W2 SW","10","4107","4154","NO"
"Kansas","1002875379","STANOLIND OIL & GAS CO","Energy Reserves Group, Inc.","KANSAS CITY LIFE 1","15-129-00016","34","S","43","W","30","-102.0277812","37.0557775","   SE SE","1","3503","0","NO"
"Kansas","1001329774","Texas Co.","unavailable","Dvorak, L.T. 1","15-191-10224","35","S","3","W","3","-97.6311318","37.0328477","  SW SE NW","12","500","5113","NO"
"Kansas","1001329787","Texas Co.","unavailable","Peters, N.J. 3","15-191-10225","35","S","3","W","4","-97.6401312","37.025629","C  SW SE SE","12","4167","4822","NO"
"Kansas","1002953307","CHARLES W. OLIPHANT","unavailable","Enderud 1","15-191-30181","35","S","3","W","16","-97.652349","37.0006289","   SW SW","18","4732","4852","NO"
"Kansas","1002920155","Shell Oil Co.","unavailable","Williams 1","15-077-00120","35","S","5","W","9","-97.8637181","37.014914","  NW NW SE","12","4755","4875","YES"
"Kansas","1001188467","Sinclair Oil and Gas Co.","unavailable","Helmley, L.T. 1","15-007-01696","35","S","10","W","3","-98.3915679","37.0222522","  SW SW SE","3","4716","4804","NO"
"Kansas","1043955887","Shell Gulf of Mexico Inc.","BCE-Mach LLC","Schrock 3510 12-1","15-007-23748","35","S","10","W","12","-98.3621967","37.0126011"," SW NE NW SW","134","4746","4963.4","NO"
"Kansas","1006015457","Gulf Oil Corp.","Herman L. Loeb, LLC","School Trust 4-4","15-007-21038","35","S","12","W","4","-98.63176","37.02769"," NE NE NE SW","17","831","4867","NO"
"Kansas","1006033943","Mesa Petroleum Co.","unavailable","Box Ranch 1-7","15-033-20478","35","S","19","W","7","-99.4237544","37.0145383"," NE NE SE NW","23","5260","5412","NO"
"Kansas","1008364825","Hummon Corporation","Hummon Corporation","Tuttle 3-4","15-025-21195","35","S","21","W","4","-99.6121394","37.0230682","  W2 NW SW","18","4425","4455.8","YES"
"Kansas","1006032503","InterNorth, Inc.","unavailable","Theis 'W' 2-4","15-025-20876","35","S","25","W","4","-100.0381889","37.0250409","    SE","10","5820","5873.5","NO"
"Kansas","1006092269","Columbian Fuel Corp.","unavailable","Adams 'G' 2","15-119-00168","35","S","29","W","7","-100.5081679","37.0230758","   NE NE","7","5759","6063","NO"
"Kansas","1002881207","Colorado Oil and Gas Corp.","Nadel and Gussman LLC","Fox 'A' 2","15-119-30071","35","S","30","W","3","-100.5622469","37.0302431","   NE SE","5","6240","6299","NO"
"Kansas","1002881058","COLUMBIAN FUEL CORP.","unavailable","Adams 'M' 1","15-119-10234","35","S","30","W","4","-100.5804661","37.0337158","   SE NE","3","5462","5824","NO"
"Kansas","1002880813","Columbian Fuel Corp.","unavailable","A. W. Adams 'J' 1","15-119-00173","35","S","30","W","6","-100.6213254","37.0267419","   SW SE","2","5584","5789","NO"
"Kansas","1002880809","COLUMBIAN FUEL CO.","unavailable","Adams 'K' 1","15-119-00169","35","S","30","W","11","-100.5440928","37.0194577","C   SE NE","6","5135","5899","NO"
"Kansas","1006092352","Columbian Fuel Corp.","unavailable","Adams 'K' 2","15-119-10228","35","S","30","W","12","-100.5350174","37.0192888","   SE NW","13","5150","5915","NO"
"Kansas","1031897625","J.M. Huber Corp.","unavailable","Light 'F' 1","","35","S","32","W","3","-100.7865833","37.0320553","    ","30","5575","5615","NO"
"Kansas","1031897624","J.M. Huber Corp.","unavailable","Light 'E' 1","","35","S","32","W","3","-100.7865833","37.0320553","    ","26","5552","5591","NO"
"Kansas","1006143735","J.M. Huber Corp.","Kerr-McGee Oil & Gas Onshore LP","Light 'G' 1","15-175-20595","35","S","32","W","3","-100.78873","37.03024","   NE SW","17","5513","5555","YES"
"Kansas","1037027137","J.M. Huber Corp.","unavailable","HUNT LIGHT 2","","35","S","32","W","3","-100.7865833","37.0320553","    ","38","5520","5601","NO"
"Kansas","1006143839","J.M. Huber Corp.","Huber, J.M. Corporation","Wallace 'E' 1","15-175-20658","35","S","32","W","12","-100.7478632","37.0116834","   SW SE","16","580","5605","YES"
"Kansas","1002947369","J.M. Huber Corp.","unavailable","Wallace 'B' 1","15-175-00093","35","S","32","W","12","-100.7524146","37.0189542","   SE NW","26","5565","5603","NO"
"Kansas","1006344232","ANADARKO PETROLEUM CORPORATION","Pantera Energy Company","Tucker 'M' 1","15-175-21772","35","S","33","W","6","-100.9511034","37.0285638"," N2 N2 SE SW","6","2597","9050","NO"
"Kansas","1006145664","Anadarko Petroleum Corp.","Anadarko Petroleum Corporation","Boles 'F' 2","15-175-21707","35","S","34","W","2","-100.9872383","37.0304783","   NE SW","29","6514","6576.4","NO"
"Kansas","1002947614","","Pantera Energy Company","Grover 'B' 2","15-175-21716","35","S","34","W","2","-100.9838815","37.030501","  W2 NW SE","54","6510","6625.1","NO"
"Kansas","1002947646","","Anadarko Petroleum Corporation","Boles 'B' 5","15-175-21757","35","S","34","W","4","-101.0132076","37.0340387","  E2 SE NE","1","6220","6230","NO"
"Kansas","1006142815","Gruenerwald and Assoc.","unavailable","Lemert 2","15-175-20087","35","S","34","W","4","-101.0279173","37.0303998","C   NW SW","1","","0","NO"
"Kansas","1006143809","Anadarko Production Co.","Anadarko Petroleum Corporation","GROVER 'C' 1","15-175-20641","35","S","34","W","9","-101.0245246","37.0150908","  SW NE SW","10","5192","5222.5","NO"
"Kansas","1006145602","Anadarko Petroleum Corp.","Merit Energy Company, LLC","BOLES 'B' 3","15-175-21666","35","S","34","W","10","-101.0014914","37.0198031"," SE NW SW NE","1","6480","0","NO"
"Kansas","1002947641","","Pantera Energy Company","HEADRICK 'A' 3","15-175-21752","35","S","34","W","11","-100.9827861","37.0123775","   SW SE","1","6430","6630","NO"
"Kansas","1002947632","","Anadarko Petroleum Corporation","HEADRICK 'A' 2","15-175-21740","35","S","34","W","11","-100.982771","37.0160029","   NW SE","1","6140","6710","NO"
"Kansas","1027563131","","Pantera Energy Company","BOLES 'C' 3","15-175-21720-0001","35","S","34","W","11","-100.9861708","37.019609","  E2 SE NW","1","6441","6580","NO"
"Kansas","1006145594","Anadarko Petroleum Corp.","Anadarko Petroleum Corporation","Boles 'D' 2","15-175-21661","35","S","34","W","15","-100.9963307","37.0088031","   NE NE","1","5189","6536","NO"
"Kansas","1006158649","Texaco Exploration and Production, Inc.","Merit Energy Company, LLC","Fisher, R. J. 1","15-189-21514","35","S","35","W","4","-101.1321041","37.0305036","   NE SW","3","5800","6700","NO"
"Kansas","1002950717","MOBIL OIL CORP.","EXXONMOBIL Oil Corp","Headrick, J. A. 1","15-189-30077","35","S","37","W","3","-101.3357595","37.0339702","   SW NW","34","6733","6910","NO"
"Kansas","1006157291","Mobil Oil Corp.","Scout Energy Management LLC","R. Brown Unit 1-2","15-189-20704","35","S","37","W","11","-101.3153068","37.0213319","    NW","196","2649","3051","NO"
"Kansas","1002875804","Cities Service Oil Co.","unavailable","GORE 'D' 2","15-129-01004","35","S","41","W","4","-101.7835239","37.0270271","   SE SW","3","3157","3332","NO"
"Kansas","1002875788","Cities Service Oil Co.","unavailable","Crawley 'B' 4","15-129-10246","35","S","41","W","4","-101.7790194","37.0306664","C   NW SE","22","3270","3343","NO"
"Kansas","1024492311","CITIES SERVICE OIL","unavailable","CRAWLEY 'B' 3","15-129-10245","35","S","41","W","4","-101.7790513","37.0379657","   NW NE","5","3293","3338","NO"
"Kansas","1006095583","Cities Service Oil and Gas Corp.","unavailable","WMSU 2105","15-129-20711","35","S","41","W","4","-101.7881375","37.0343186","   SW NW","32","4857","4923","NO"
"Kansas","1002876180","Cities Service Oil Co.","unavailable","Gerber 'C' 1","15-129-30006","35","S","41","W","5","-101.8016659","37.0269565","C   SE SW","3","5142","5152","NO"
"Kansas","1006094301","Cities Service Oil Co.","OXY USA Inc.","WMSU 206-W","15-129-20014","35","S","41","W","5","-101.790828","37.030791","  NE NE SE","9","5102","5128","YES"
"Kansas","1006094299","Cities Service Oil Co.","unavailable","WMSU 205-W","15-129-20013","35","S","41","W","5","-101.7926729","37.0378668","C   NE NE","11","5108","5144","YES"
"Kansas","1006094470","Cities Service Oil Co.","unavailable","Gore 'D' 3","15-129-20108","35","S","41","W","10","-101.765313","37.0162454","   NE SW","15","2000","5962","NO"
"Kansas","1006094638","Cities Service Oil Co.","unavailable","Kniffen 'A' 2","15-129-20196","35","S","41","W","13","-101.7228007","37.0002566"," SE SE NW SE","33","4300","6316.3","NO"
"Kansas","1004751357","Cities Service Oil Co.","Merit Energy Company, LLC","Kniffen 'A' 1","15-129-00478","35","S","41","W","13","-101.7264876","37.003237"," NW NW NW SE","0","","","NO"
"Kansas","1004751360","Cities Service Oil Co.","Merit Energy Company, LLC","Hayward 'C' 1","15-129-00482","35","S","41","W","16","-101.7806765","37.003213"," NW NW NW SE","2","3320","3368","NO"
"Kansas","1002875813","Cities Service Oil Co.","Merit Energy Company, LLC","Hayward 'C' 2","15-129-10273","35","S","41","W","16","-101.7833269","37.0052649","   SE NW","3","3340.4","3409","NO"
"Kansas","1005425056","Cities Service Oil Co.","unavailable","Daniels 'C' 1","15-129-00485","35","S","41","W","18","-101.8150209","36.9979646","C   SW SE","11","4812","4847","NO"
"Kansas","1002875825","Cities Service Oil Co.","unavailable","Horton 'C' 3","15-129-10286","35","S","42","W","11","-101.846766","37.0195581","   SE NE","3","4675","4695","NO"
"Kansas","1024022636","US Army Corps of Enginneers","unavailable","ONAGA DC-79 ","","","S","","W","","","","    ","11","7.6","57","NO"
"Kansas","1032489740","Louis Delwog","unavailable","Various Salt Samples ","","","S","","W","","","","    ","1","","0","NO"
"Kansas","1024022478","KDOT","unavailable","DAKOTA CORE KDF-SM-RK 1","","","S","","W","","","","    ","18","38","404.9","NO"
"Kansas","1024022479","KDOT","unavailable","DAKOTA CORE KDF-SM-RK 2","","","S","","W","","","","    ","10","165.3","411","NO"
"Kansas","1024022502","US Army Corps of Enginneers","unavailable","ONAGA AC-377A ","","","S","","W","","","","    ","2","","0","NO"
"Kansas","1024022503","US Army Corps of Enginneers","unavailable","ONAGA DC-205 ","","","S","","W","","","","    ","1","","0","NO"
"Kansas","1024022506","US Army Corps of Enginneers","unavailable","ONAGA AC-379 ","","","S","","W","","","","    ","1","","0","NO"
"Kansas","1024022507","US Army Corps of Enginneers","unavailable","ONAGA DC-14 ","","","S","","W","","","","    ","12","","0","NO"
"Kansas","1024022508","US Army Corps of Enginneers","unavailable","ONAGA DC-57 ","","","S","","W","","","","    ","10","","0","NO"
"Kansas","1024022509","US Army Corps of Enginneers","unavailable","ONAGA DC-80 ","","","S","","W","","","","    ","3","21","55","NO"
"Kansas","1024022510","US Army Corps of Enginneers","unavailable","ONAGA AC-387 ","","","S","","W","","","","    ","1","","0","NO"
"Kansas","1024022511","US Army Corps of Enginneers","unavailable","ONAGA DC-206 ","","","S","","W","","","","    ","1","","0","NO"
"Kansas","1024022512","US Army Corps of Enginneers","unavailable","ONAGA C-395 ","","","S","","W","","","","    ","1","","0","NO"
"Kansas","1024022522","US Army Corps of Enginneers","unavailable","BONNY DAM SITE AH-16 ","","","S","","W","","","","    ","5","14.7","128.7","NO"
"Kansas","1024022524","US Army Corps of Enginneers","unavailable","COUNCIL GROVE DAM SITE ","","","S","","W","","","","    ","95","1204","1393","NO"
"Kansas","1024022547","Army Corps of Engineers","unavailable","CLINTON DC-171 ","","","S","","W","","","","    ","1","","0","NO"
"Kansas","1024022186","phillips","unavailable","YORK-DELAMORE AW-30 ","","","S","","W","","","","    ","18","1902","1988","NO"
"Kansas","1024022187","phillips","unavailable","YORK-DELAMORE AW-33 ","","","S","","W","","","","    ","4","1464","1994","NO"
"Kansas","1024022199","TXO","unavailable","PERU SAND CORES ","","","S","","W","","","","    ","2","","0","NO"
"Kansas","1024022208","T.E. BIRD","unavailable","NORTH VEZIE 3A ","","","S","","W","","","","    ","31","820","884.9","NO"
"Kansas","1037026627","KDOT","unavailable","US-81 over US-24 3","","","S","","W","","","","    ","1","","0","NO"
"Kansas","1037026519","KDOT","unavailable","I-635 over K-24 (state st.) ","","","S","","W","","","","    ","2","","0","NO"
"Kansas","1037026521","KDOT","unavailable","CD Road Bridge over Park Drive 1","","","S","","W","","","","    ","7","14","23.33","NO"
"Kansas","1037027108","KDOT","unavailable","K-99 over Rockcreek at Westmoreland ","","","S","","W","","","","    ","4","","0","NO"
"Kansas","1037026520","KDOT","unavailable","CD Road Bridge over Park Drive 2","","","S","","W","","","","    ","7","","0","NO"
"Kansas","1032412123","KDOT","unavailable","US-69 + 1200 Road ","","","S","","W","","","","    ","4","","0","NO"
"Kansas","1024022638","US Army Corps of Enginneers","unavailable","ONAGA C-30 ","","","S","","W","","","","    ","37","38.9","218.8","NO"
"Kansas","1024021604","KANSAS GEOLOGICAL SURVEY","unavailable","WOODWARD 2","","","","","","","","","    ","18","10.1","178.3","NO"
"Kansas","1024021586","KANSAS GEOLOGICAL SURVEY","unavailable","KINNEY NM 2","","","","","","","","","    ","9","17.8","98.1","NO"
"Kansas","1024021587","KANSAS GEOLOGICAL SURVEY","unavailable","KINNEY NM 1","","","","","","","","","    ","14","14.9","147.9","NO"
"Kansas","1024021590","KANSAS GEOLOGICAL SURVEY","unavailable","BEAUCHAT 2","","","","","","","","","    ","7","3.8","66.3","NO"
"Kansas","1024021591","KANSAS GEOLOGICAL SURVEY","unavailable","BEDENBINDER COGEOMAP","","","S","","","","","","    ","9","20.1","108.9","NO"
"Kansas","1024021592","KANSAS GEOLOGICAL SURVEY","unavailable","LAY #1 COGEOMAP","","","S","","","","","","    ","6","29","77.3","NO"
"Kansas","1024021593","KANSAS GEOLOGICAL SURVEY","unavailable","CUMMINGS COGEOMAP","","","","","","","","","    ","40","20.3","373.9","NO"
"Kansas","1024021594","KANSAS GEOLOGICAL SURVEY","unavailable","PROPER #1 COGEOMAP","","","S","","","","","","    ","41","4","3808.8","NO"
"Kansas","1024021595","KANSAS GEOLOGICAL SURVEY","unavailable","SHORT 2","","","","","","","","","    ","3","10.3","22.4","NO"
"Kansas","1024021596","KANSAS GEOLOGICAL SURVEY","unavailable","FRANKLIN DOTSON 106","","","","","","","","","    ","2","617","634.2","NO"
"Kansas","1024021597","KANSAS GEOLOGICAL SURVEY","unavailable","FRANKLIN DOTSON 105","","","","","","","","","    ","2","618","636","NO"
"Kansas","1024021598","KANSAS GEOLOGICAL SURVEY","unavailable","FRANKLIN DOTSON 104","","","","","","","","","    ","3","676.8","636","NO"
"Kansas","1024021600","KANSAS GEOLOGICAL SURVEY","unavailable","DOTSON 112","","","","","","","","","    ","2","27.3","46","NO"
"Kansas","1024021601","KANSAS GEOLOGICAL SURVEY","unavailable","LACY 1","","","","","","","","","    ","9","21.4","96.9","NO"
"Kansas","1024021602","KANSAS GEOLOGICAL SURVEY","unavailable","LYKE 4","","","","","","","","","    ","7","5.3","72.1","NO"
"Kansas","1024021603","KANSAS GEOLOGICAL SURVEY","unavailable","WOODWARD 1","","","","","","","","","    ","19","26.6","188.2","NO"
"Kansas","1024021605","KANSAS GEOLOGICAL SURVEY","unavailable","WOODWARD 4","","","","","","","","","    ","13","10.2","127.6","NO"
"Kansas","1024021606","KANSAS GEOLOGICAL SURVEY","unavailable","WOODWARD 5","","","","","","","","","    ","12","20.7","128","NO"
"Kansas","1024021607","KANSAS GEOLOGICAL SURVEY","unavailable","WOODWARD 5-A","","","","","","","","","    ","5","38.9","236.5","NO"
"Kansas","1024021608","KANSAS GEOLOGICAL SURVEY","unavailable","WOODWARD 6","","","","","","","","","    ","15","5.8","147.1","NO"
"Kansas","1024021609","KANSAS GEOLOGICAL SURVEY","unavailable","NEWLAND 1","","","","","","","","","    ","37","15.5","357.6","NO"
"Kansas","1024021610","KANSAS GEOLOGICAL SURVEY","unavailable","KINNE 1","","","","","","","","","    ","20","14","177.3","NO"
"Kansas","1024021612","KANSAS GEOLOGICAL SURVEY","unavailable","TANNER ","","","","","","","","","    ","17","3.7","161","NO"
"Kansas","1024021615","KANSAS GEOLOGICAL SURVEY","unavailable","WALKER 1","","","","","","","","","    ","6","17.9","62.1","NO"
"Kansas","1024021628","KDOT","unavailable","35-?? K-1775-01 1.72","","","","","","","","","    ","1","","0","NO"
"Kansas","1024021629","KDOT","unavailable","77-18-F-055-1(19) 29.89","","","","","","","","","    ","3","","0","NO"
"Kansas","1024021630","KDOT","unavailable","77-18-F-055-1(19) 31.53","","","","","","","","","    ","2","","0","NO"
"Kansas","1024021631","KDOT","unavailable","77-18-F-055-01(19) 34.37","","","","","","","","","    ","2","","0","NO"
"Kansas","1024021644","J.M. Huber Corp.","unavailable","FROM OKC 87078","","","","","","","","","    ","1","","0","NO"
